Time,open,high,low,close,volume,change
1996-09-09,785.11,799.11,783.74,797.38,23100090,0.0154
1996-09-10,798.32,806.17,798.32,803.04,24880850,0.0070999999999999995
1996-09-11,802.98,803.94,798.31,801.45,21456520,-0.002
1996-09-12,801.35,802.43,794.35,797.57,25056970,-0.0048
1996-09-13,797.39,797.39,785.13,785.19,24309270,-0.0155
1996-09-14,783.97,787.07,781.49,781.73,15562380,-0.0044
1996-09-16,780.88,788.4,780.88,781.88,20944370,0.0002
1996-09-17,781.6,784.26,779.17,781.76,22380300,-0.0002
1996-09-18,782.71,787.5,781.79,782.1,28964430,0.0004
1996-09-19,781.88,784.58,772.79,773.15,28703430,-0.011399999999999999
1996-09-20,773.21,773.87,755.09,759.35,30823890,-0.0178
1996-09-21,758.69,769.16,754.69,768.37,18177030,0.011899999999999999
1996-09-23,767.97,778.24,765.29,769.2,28486000,0.0011
1996-09-24,768.75,778.35,767.49,777.91,26658600,0.0113
1996-09-25,778.84,798.46,778.84,793.21,30401760,0.0197
1996-09-30,794.33,804.68,789.47,789.67,28716360,-0.0045000000000000005
1996-10-01,790.47,794.37,784.1,789.47,66189950,-0.0003
1996-10-02,789.6,798.62,786.79,794.01,45250120,0.0058
1996-10-04,793.93,793.93,776.43,776.43,38658080,-0.022099999999999998
1996-10-05,775.38,779.04,773.89,777.31,22827500,0.0011
1996-10-07,777.82,801.8,777.82,795.33,41051180,0.0232
1996-10-08,795.51,806.12,795.51,797.62,39114810,0.0029
1996-10-09,798.71,817.78,798.71,817.78,46681800,0.0253
1996-10-10,819.05,830.22,819.05,830.21,53890860,0.0152
1996-10-11,830.83,836.96,827.19,833.43,53455710,0.0039000000000000003
1996-10-12,833.93,843.99,833.93,840.8,36142200,0.0088
1996-10-14,840.86,849.12,838.08,842.28,56016930,0.0018
1996-10-15,843.85,848.49,828.61,828.61,55159660,-0.016200000000000003
1996-10-16,829.08,835.26,823.68,835.17,47918540,0.0079
1996-10-17,836.32,847.33,834.51,839.73,54485240,0.0055000000000000005
1996-10-18,839.64,847.09,830.24,830.25,44570910,-0.0113
1996-10-19,830.14,831.97,821.72,831.18,25433580,0.0011
1996-10-21,830.43,844.51,829.51,832.62,34720870,0.0017000000000000001
1996-10-22,831.96,831.96,818.28,819.22,26054960,-0.0161
1996-10-23,818.3,819.47,811.15,811.98,26651010,-0.0088
1996-10-24,811.27,813.84,804.42,804.44,23825070,-0.009300000000000001
1996-10-25,804.99,804.99,789.62,793.78,26719640,-0.013300000000000001
1996-10-26,793.32,794.76,788.12,791.81,17925750,-0.0025
1996-10-28,791.41,794.59,780.08,780.08,26191020,-0.0148
1996-10-29,778.97,779.01,766.32,766.32,25490590,-0.0176
1996-10-30,766.03,771.7,752.76,757.09,24485830,-0.012
1996-10-31,757.38,763.52,751.43,757.59,28492280,0.0007000000000000001
1996-11-01,757.79,767.96,757.79,767.87,29176710,0.013600000000000001
1996-11-02,769.77,774.51,765.73,765.73,21529310,-0.0028000000000000004
1996-11-04,765.77,765.77,747.41,747.42,30649760,-0.0239
1996-11-05,744.63,744.63,726.14,733.65,32845230,-0.0184
1996-11-06,733.6,747.29,733.6,747.29,31676040,0.018600000000000002
1996-11-07,748.68,752.2,738.26,741.76,37676280,-0.0074
1996-11-08,740.82,756.07,739.11,739.11,26001720,-0.0036
1996-11-09,738.0,745.59,729.41,730.82,17132080,-0.011200000000000002
1996-11-11,730.42,730.42,720.01,729.53,21804790,-0.0018
1996-11-12,729.52,752.65,729.52,752.54,28086450,0.0315
1996-11-13,753.05,757.72,743.71,747.32,23193740,-0.0069
1996-11-14,746.53,749.49,743.02,743.03,21133390,-0.005699999999999999
1996-11-15,742.44,752.03,741.64,750.29,22969160,0.0098
1996-11-16,750.99,757.33,750.99,756.67,16701690,0.0085
1996-11-18,755.88,759.08,746.97,750.82,22476490,-0.0077
1996-11-19,750.25,754.71,747.04,747.05,19125830,-0.005
1996-11-20,746.74,750.18,742.1,744.14,25141160,-0.0039000000000000003
1996-11-21,743.65,750.0,743.36,744.91,23891230,0.001
1996-11-22,744.51,744.51,730.1,731.44,24225340,-0.0181
1996-11-25,728.4,729.16,716.45,716.45,15186150,-0.020499999999999997
1996-11-26,711.4,721.37,710.49,715.97,16837990,-0.0007000000000000001
1996-11-27,716.51,727.75,716.51,722.62,19892460,0.009300000000000001
1996-11-28,723.97,736.97,723.97,736.92,24946230,0.019799999999999998
1996-11-29,737.71,738.89,732.25,733.5,22828130,-0.0046
1996-11-30,732.03,733.36,726.25,726.48,14145970,-0.0096
1996-12-02,724.75,735.15,724.75,727.83,23468760,0.0019
1996-12-03,726.82,732.22,722.18,725.59,27013460,-0.0031
1996-12-04,725.72,728.14,713.59,715.87,27725050,-0.0134
1996-12-05,713.96,714.31,705.96,706.3,25567560,-0.0134
1996-12-06,705.57,713.25,698.12,699.89,23935490,-0.0091
1996-12-07,700.05,704.8,696.11,696.11,14149140,-0.0054
1996-12-09,701.22,707.52,692.15,692.17,24199370,-0.005699999999999999
1996-12-10,693.42,702.83,693.42,702.83,23968030,0.0154
1996-12-11,705.99,709.48,704.43,704.68,28038720,0.0026
1996-12-12,705.11,706.01,688.74,689.38,25888970,-0.0217
1996-12-13,690.44,695.72,677.64,689.07,26462130,-0.0004
1996-12-14,689.3,694.11,686.91,687.34,14570110,-0.0025
1996-12-16,686.97,686.97,667.71,673.92,22797620,-0.0195
1996-12-17,675.35,680.09,660.39,663.35,31590940,-0.015700000000000002
1996-12-18,662.07,671.43,655.47,661.39,31497870,-0.003
1996-12-19,668.13,690.97,668.13,690.97,30382990,0.0447
1996-12-20,695.33,703.51,692.47,700.87,29999210,0.0143
1996-12-21,699.46,700.07,693.03,693.14,21508780,-0.011000000000000001
1996-12-23,691.98,697.12,684.81,684.81,21536620,-0.012
1996-12-24,683.11,687.06,677.56,677.76,23777550,-0.0103
1996-12-26,676.21,676.21,655.24,659.01,25462270,-0.0277
1996-12-27,654.82,657.04,643.57,651.22,35103400,-0.0118
1997-01-03,647.67,655.7,635.41,653.79,13937510,0.0039000000000000003
1997-01-04,653.02,653.02,641.98,643.41,14618800,-0.0159
1997-01-06,637.98,637.98,625.01,626.87,17645690,-0.025699999999999997
1997-01-07,622.45,627.61,609.12,611.05,24071630,-0.0252
1997-01-08,608.53,623.39,600.56,621.41,34222510,0.017
1997-01-09,619.1,640.81,612.41,639.87,36051400,0.0297
1997-01-10,637.99,653.59,636.81,648.69,36472710,0.0138
1997-01-11,646.68,659.63,645.92,659.54,22414440,0.0167
1997-01-13,659.81,664.95,655.74,659.54,28730330,0.0
1997-01-14,656.67,687.66,656.67,686.59,36617480,0.040999999999999995
1997-01-15,690.18,699.76,686.02,699.76,42010730,0.0192
1997-01-16,701.64,711.96,694.39,711.86,47286410,0.0173
1997-01-17,713.07,720.41,695.77,701.18,48243750,-0.015
1997-01-18,698.08,699.98,692.04,694.23,25295950,-0.009899999999999999
1997-01-20,697.56,720.69,697.56,718.46,42987290,0.0349
1997-01-21,721.04,721.79,690.54,690.54,44300550,-0.038900000000000004
1997-01-22,686.71,686.89,671.91,678.94,36682450,-0.0168
1997-01-23,679.34,685.14,672.73,676.91,31043840,-0.003
1997-01-24,669.03,679.56,658.18,679.56,35494100,0.0039000000000000003
1997-01-25,680.22,688.81,677.46,685.11,22399110,0.008199999999999999
1997-01-27,684.31,685.46,664.68,664.7,28327560,-0.0298
1997-01-28,661.66,677.63,653.42,662.85,30383240,-0.0028000000000000004
1997-01-29,663.33,672.9,654.95,663.56,30160950,0.0011
1997-01-30,663.65,679.04,662.27,676.52,28820590,0.0195
1997-01-31,678.19,687.99,678.17,685.84,31998970,0.0138
1997-02-01,686.37,688.39,681.4,683.13,21512520,-0.004
1997-02-03,682.26,696.21,681.01,687.25,27335400,0.006
1997-02-04,687.84,696.24,687.84,695.95,33132180,0.0127
1997-02-05,698.18,708.2,697.95,698.6,38556710,0.0038
1997-02-06,698.54,704.44,693.82,700.22,34126380,0.0023
1997-02-10,701.43,709.8,701.43,709.79,29312050,0.0137
1997-02-11,711.11,713.88,707.86,713.43,41365900,0.0051
1997-02-12,714.82,715.87,708.72,712.5,35259480,-0.0013
1997-02-13,713.64,726.13,713.64,716.71,49789820,0.0059
1997-02-14,717.29,723.02,715.0,721.0,39067500,0.006
1997-02-15,722.43,729.64,722.32,722.32,27110890,0.0018
1997-02-17,720.42,721.5,712.93,712.93,31516480,-0.013000000000000001
1997-02-18,712.62,715.18,703.99,706.94,30438650,-0.0084
1997-02-19,708.64,713.67,706.58,713.67,31110450,0.0095
1997-02-20,713.5,716.18,707.83,711.13,35039560,-0.0036
1997-02-21,710.87,711.75,686.71,686.72,30801090,-0.034300000000000004
1997-02-22,683.43,683.43,672.72,681.24,19143600,-0.008
1997-02-24,681.48,686.94,676.11,676.59,24088180,-0.0068000000000000005
1997-02-25,676.73,682.81,670.41,682.81,25335360,0.0092
1997-02-26,683.59,691.27,679.66,679.71,29899960,-0.0045000000000000005
1997-02-27,678.11,679.8,668.71,669.41,30311880,-0.0152
1997-02-28,669.01,679.07,664.75,676.53,37800720,0.0106
1997-03-03,677.18,684.44,677.18,679.64,26960120,0.0046
1997-03-04,679.51,683.32,675.82,679.97,28058680,0.0005
1997-03-05,680.48,684.55,673.63,674.9,38820400,-0.0075
1997-03-06,675.25,685.95,675.25,678.11,41269280,0.0048
1997-03-07,679.83,685.26,679.83,681.22,37379080,0.0046
1997-03-08,681.97,684.92,675.07,675.07,23840980,-0.009000000000000001
1997-03-10,673.91,674.29,667.29,667.35,29436530,-0.011399999999999999
1997-03-11,665.83,665.83,654.92,655.95,29829510,-0.0171
1997-03-12,655.76,663.9,655.07,663.9,29986420,0.0121
1997-03-13,663.91,666.26,656.86,657.9,32112300,-0.009000000000000001
1997-03-14,657.73,657.98,641.83,642.08,27608510,-0.024
1997-03-15,639.62,647.14,638.39,641.83,18962240,-0.0004
1997-03-17,642.17,658.94,641.04,658.9,28384520,0.026600000000000002
1997-03-18,659.73,663.7,653.25,657.97,30519780,-0.0014000000000000002
1997-03-19,656.9,656.9,643.04,646.29,32981680,-0.0178
1997-03-20,642.73,646.73,630.37,642.86,34072480,-0.0053
1997-03-21,640.52,640.52,626.39,627.63,34221280,-0.023700000000000002
1997-03-22,625.13,634.02,622.84,623.13,26900110,-0.0072
1997-03-24,622.14,622.39,607.87,617.26,36197480,-0.009399999999999999
1997-03-25,616.11,638.9,614.99,638.9,42949970,0.0351
1997-03-26,640.45,656.78,637.36,656.62,43994460,0.0277
1997-03-27,657.1,665.57,651.59,651.65,45594190,-0.0076
1997-03-28,652.88,661.55,650.72,652.87,40729460,0.0019
1997-03-29,654.44,667.68,654.44,667.19,26592330,0.0219
1997-03-31,670.75,678.76,670.75,677.34,43962080,0.0152
1997-04-01,678.97,688.12,672.07,672.99,38640460,-0.0064
1997-04-02,672.82,683.32,668.72,678.86,36330720,0.0087
1997-04-03,680.14,689.12,676.44,678.74,41715080,-0.0002
1997-04-04,679.88,688.06,679.14,687.42,40624570,0.0128
1997-04-07,688.88,699.02,688.88,694.9,40674370,0.0109
1997-04-08,695.35,699.07,687.87,694.97,40082130,0.0001
1997-04-09,695.86,699.7,694.55,698.66,43775130,0.0053
1997-04-10,698.88,700.06,688.04,688.04,46104740,-0.0152
1997-04-11,688.39,693.94,682.47,693.94,44184700,0.0086
1997-04-12,696.0,701.11,696.0,696.95,31476180,0.0043
1997-04-14,698.44,705.82,698.44,704.2,43252400,0.0104
1997-04-15,706.05,710.67,701.39,701.39,46717410,-0.004
1997-04-16,701.43,703.04,697.75,702.42,39050060,0.0015
1997-04-17,702.98,703.44,690.66,694.76,42930410,-0.0109
1997-04-18,695.21,698.52,692.57,695.67,38743450,0.0013
1997-04-19,696.57,701.27,694.73,700.65,25243520,0.0072
1997-04-21,702.16,706.95,697.3,697.34,40265000,-0.004699999999999999
1997-04-22,696.28,696.37,685.96,687.96,31398060,-0.013500000000000002
1997-04-23,688.17,695.24,688.0,693.05,35061350,0.0074
1997-04-24,694.04,697.43,689.29,690.8,43975070,-0.0032
1997-04-25,691.57,693.97,687.41,692.48,41636150,0.0024
1997-04-26,695.12,701.26,695.12,699.76,31992650,0.0105
1997-04-28,703.13,707.42,703.13,704.16,41650650,0.0063
1997-04-29,705.13,705.68,701.09,704.05,38096970,-0.0002
1997-04-30,705.0,706.54,701.89,703.23,43658570,-0.0012
1997-05-02,704.77,709.6,699.18,706.1,65420800,0.0040999999999999995
1997-05-03,707.08,709.95,704.86,704.87,32721410,-0.0017000000000000001
1997-05-06,706.53,706.92,700.32,701.57,44499520,-0.004699999999999999
1997-05-07,700.87,700.87,689.09,689.1,41998180,-0.0178
1997-05-08,688.89,690.44,682.73,684.69,39755070,-0.0064
1997-05-09,685.91,693.2,685.91,687.62,44721750,0.0043
1997-05-10,688.7,690.48,678.04,678.98,25244870,-0.0126
1997-05-12,678.5,683.32,667.66,672.1,36783210,-0.0101
1997-05-13,673.08,684.61,669.01,683.86,35964700,0.0175
1997-05-15,684.74,705.1,684.74,699.95,51246690,0.0235
1997-05-16,702.51,709.57,695.93,699.53,50065540,-0.0006
1997-05-17,700.25,706.25,700.25,706.25,28269640,0.0096
1997-05-19,710.41,721.23,710.41,721.2,56931110,0.0212
1997-05-20,723.16,734.76,722.35,734.67,62845520,0.0187
1997-05-21,735.3,739.73,729.32,737.71,64187140,0.0040999999999999995
1997-05-22,737.18,738.18,723.54,724.38,60044630,-0.0181
1997-05-23,723.67,730.54,715.53,730.53,53941180,0.0085
1997-05-24,731.98,734.79,724.75,725.17,37738880,-0.0073
1997-05-26,724.71,725.51,717.35,718.99,39272430,-0.0085
1997-05-27,719.82,724.39,716.51,723.35,39806360,0.0060999999999999995
1997-05-28,724.97,738.12,724.97,738.12,56088550,0.0204
1997-05-29,745.26,749.37,741.85,742.5,65089520,0.0059
1997-05-30,742.38,752.29,741.0,746.36,55228850,0.0052
1997-05-31,744.68,756.78,740.01,756.77,38894840,0.0139
1997-06-02,758.92,770.97,756.88,758.39,84890490,0.0021
1997-06-03,758.89,766.49,753.36,766.06,60606120,0.0101
1997-06-04,766.54,774.48,755.01,763.25,87926260,-0.0037
1997-06-05,762.92,766.77,761.67,765.67,51342830,0.0032
1997-06-07,768.14,775.15,762.72,762.77,35296540,-0.0038
1997-06-09,764.91,775.02,762.42,775.01,56959790,0.016
1997-06-10,777.88,781.51,769.11,769.83,67076220,-0.0067
1997-06-11,769.7,770.58,764.94,765.79,46150680,-0.0052
1997-06-12,767.94,777.88,767.94,774.66,59657510,0.0116
1997-06-13,775.67,789.4,775.67,789.15,83743320,0.0187
1997-06-14,792.19,798.89,790.41,791.97,59687510,0.0036
1997-06-16,793.57,796.81,786.16,789.05,58739020,-0.0037
1997-06-17,790.99,798.76,783.32,792.29,59999360,0.0040999999999999995
1997-06-18,793.02,799.54,768.04,773.21,54344070,-0.0241
1997-06-19,769.69,779.17,763.18,770.95,48749120,-0.0029
1997-06-20,772.6,775.61,766.25,770.22,42195290,-0.0009
1997-06-21,770.15,771.43,760.31,760.4,23395040,-0.0127
1997-06-23,759.33,762.44,751.85,753.05,31684930,-0.0097
1997-06-24,751.63,753.97,747.29,753.7,34451860,0.0009
1997-06-25,753.72,753.85,742.52,744.99,37280530,-0.0116
1997-06-26,746.07,751.99,741.72,744.34,44381620,-0.0009
1997-06-27,743.39,751.38,737.98,738.43,42396920,-0.0079
1997-06-28,738.18,746.92,738.08,746.89,25630520,0.0115
1997-06-30,746.3,753.56,744.21,745.4,29259850,-0.002
1997-07-01,744.98,760.52,744.67,758.03,36985210,0.0169
1997-07-02,763.39,777.29,763.39,777.29,52241080,0.0254
1997-07-03,778.82,782.17,773.27,775.26,51202370,-0.0026
1997-07-04,776.02,783.24,773.9,781.7,47946680,0.0083
1997-07-05,781.5,783.11,778.88,779.24,29889640,-0.0031
1997-07-07,777.7,777.75,772.14,773.51,38442890,-0.0074
1997-07-08,773.0,774.0,761.57,767.74,39553930,-0.0075
1997-07-09,768.26,772.24,763.97,771.99,39445300,0.0055000000000000005
1997-07-10,771.99,773.17,765.5,767.77,38278530,-0.0055000000000000005
1997-07-11,766.91,771.08,762.71,768.3,39435480,0.0007000000000000001
1997-07-12,768.43,769.44,765.75,767.27,26125510,-0.0013
1997-07-14,767.17,770.73,763.61,764.45,40016840,-0.0037
1997-07-15,762.93,764.2,748.47,755.05,42038410,-0.0123
1997-07-16,750.35,750.35,737.59,739.72,44020060,-0.0203
1997-07-18,737.23,748.06,736.71,747.37,40981190,0.0103
1997-07-19,747.45,747.9,739.92,742.15,24493420,-0.006999999999999999
1997-07-21,741.02,747.52,736.32,740.93,27869870,-0.0016
1997-07-22,740.89,741.15,723.46,725.98,34679860,-0.0202
1997-07-23,723.56,730.78,721.67,730.58,31782350,0.0063
1997-07-24,729.42,739.04,724.92,739.04,40256000,0.0116
1997-07-25,739.82,746.87,733.59,733.64,43342380,-0.0073
1997-07-26,733.08,735.12,730.08,732.32,20107110,-0.0018
1997-07-28,732.56,738.13,730.91,733.92,28291540,0.0022
1997-07-29,733.68,734.63,731.41,732.68,29194400,-0.0017000000000000001
1997-07-30,733.63,736.28,726.06,726.89,25477650,-0.0079
1997-07-31,724.78,726.12,721.4,726.12,25825060,-0.0011
1997-08-01,726.84,735.17,726.79,731.45,28980810,0.0073
1997-08-02,731.46,732.33,728.43,730.43,18203670,-0.0014000000000000002
1997-08-04,729.66,734.69,729.24,734.19,25771290,0.0051
1997-08-05,734.37,740.91,733.66,740.86,33658490,0.0091
1997-08-06,740.04,745.65,739.68,745.65,34066270,0.006500000000000001
1997-08-07,746.38,748.97,743.4,745.35,34193560,-0.0004
1997-08-08,745.97,752.01,745.91,752.01,33993660,0.0089
1997-08-09,754.07,764.81,753.31,760.84,30269810,0.011699999999999999
1997-08-11,762.77,766.48,762.36,765.07,35609060,0.005600000000000001
1997-08-12,766.26,766.7,761.8,762.92,35270070,-0.0028000000000000004
1997-08-13,762.99,766.52,760.94,762.73,33366720,-0.0002
1997-08-14,762.78,762.78,753.66,755.78,35889680,-0.0091
1997-08-16,754.54,754.54,748.2,748.41,20970790,-0.0098
1997-08-18,747.84,749.81,745.37,747.29,28978310,-0.0015
1997-08-19,746.46,747.45,737.54,741.29,31607880,-0.008
1997-08-20,741.16,749.31,735.37,746.23,34922650,0.0067
1997-08-21,745.75,746.69,739.42,739.47,33896950,-0.0091
1997-08-22,738.92,742.28,729.72,736.62,36236280,-0.0039000000000000003
1997-08-23,739.23,742.8,738.96,742.58,23014150,0.008100000000000001
1997-08-25,744.04,746.99,739.99,741.76,34917250,-0.0011
1997-08-26,740.77,740.77,731.55,734.03,31361410,-0.0104
1997-08-27,732.55,735.73,730.24,730.28,32736970,-0.0051
1997-08-28,729.86,731.36,716.6,716.86,38328510,-0.0184
1997-08-29,714.97,718.61,704.27,704.27,38761410,-0.0176
1997-08-30,701.08,701.08,688.27,695.37,23039660,-0.0126
1997-09-01,691.8,697.38,682.1,682.2,32265200,-0.0189
1997-09-02,679.09,688.78,671.09,688.78,33173330,0.0096
1997-09-03,690.73,697.44,687.31,688.63,36202290,-0.0002
1997-09-04,687.37,690.19,682.22,687.99,28770690,-0.0009
1997-09-05,688.04,701.36,686.99,700.92,32880430,0.018799999999999997
1997-09-06,701.42,702.91,697.52,702.91,20674050,0.0028000000000000004
1997-09-08,703.46,703.65,696.05,697.98,33596820,-0.006999999999999999
1997-09-09,694.83,694.83,687.75,688.97,31133740,-0.0129
1997-09-10,687.52,691.62,685.65,691.62,27499880,0.0038
1997-09-11,690.5,695.37,687.69,695.37,27140630,0.0054
1997-09-12,694.47,699.75,693.61,699.33,30477290,0.005699999999999999
1997-09-13,698.82,701.44,697.51,699.74,15582410,0.0006
1997-09-18,700.81,705.2,700.81,701.39,26440880,0.0024
1997-09-19,700.57,700.57,689.16,689.16,29216020,-0.0174
1997-09-20,688.59,688.59,678.17,679.97,18420770,-0.013300000000000001
1997-09-22,678.77,682.23,666.95,668.45,29342460,-0.0169
1997-09-23,666.56,666.56,654.37,654.37,26549870,-0.021099999999999997
1997-09-24,653.8,658.58,645.49,655.75,32239070,0.0021
1997-09-25,655.22,658.78,643.31,647.0,32944790,-0.013300000000000001
1997-09-26,644.38,645.96,637.29,638.26,28789720,-0.013500000000000002
1997-09-27,637.54,637.54,629.0,629.42,19198260,-0.0139
1997-09-29,625.44,633.02,622.03,625.07,26685540,-0.0069
1997-09-30,623.93,647.11,623.31,647.11,32719470,0.0353
1997-10-01,646.86,654.05,644.92,644.92,33744550,-0.0034000000000000002
1997-10-02,644.44,647.7,633.7,636.65,27849530,-0.0128
1997-10-04,634.61,646.46,632.93,646.15,15655930,0.0149
1997-10-06,644.68,655.04,644.13,644.21,31218660,-0.003
1997-10-07,642.25,642.25,629.46,630.03,26919240,-0.022000000000000002
1997-10-08,627.68,627.8,610.19,610.44,29033140,-0.0311
1997-10-09,607.49,616.54,601.13,609.36,28626110,-0.0018
1997-10-10,612.82,616.98,607.39,609.84,24036750,0.0008
1997-10-11,609.9,620.71,609.9,620.23,14578180,0.017
1997-10-13,618.22,619.34,611.83,613.0,20821930,-0.011699999999999999
1997-10-14,619.67,627.33,617.23,620.68,23904530,0.0125
1997-10-15,621.5,621.51,602.82,604.74,26036300,-0.025699999999999997
1997-10-16,598.13,598.13,573.43,579.25,32421970,-0.042199999999999994
1997-10-17,577.87,592.84,564.47,585.49,41332260,0.0108
1997-10-18,586.62,589.22,578.59,584.71,21022460,-0.0013
1997-10-20,584.59,585.4,561.0,565.64,32994680,-0.0326
1997-10-21,559.77,582.85,554.58,566.85,46333870,0.0021
1997-10-22,569.47,601.93,569.47,601.32,45570400,0.0608
1997-10-23,602.99,614.62,593.96,604.06,62348270,0.0046
1997-10-24,596.33,596.33,569.8,570.91,49950820,-0.054900000000000004
1997-10-25,567.71,567.71,541.52,548.47,30116560,-0.0393
1997-10-27,549.31,557.57,529.12,530.47,36788010,-0.032799999999999996
1997-10-28,522.39,522.39,492.3,495.28,45582640,-0.0663
1997-10-29,500.05,519.07,486.64,506.64,59495600,0.0229
1997-10-30,499.65,502.19,480.54,485.08,63563210,-0.0426
1997-10-31,476.08,476.94,462.83,470.79,50660200,-0.029500000000000002
1997-11-01,472.35,497.35,468.8,497.22,41111770,0.056100000000000004
1997-11-03,497.11,517.68,487.67,511.66,64800440,0.028999999999999998
1997-11-04,514.08,542.86,514.08,542.13,62858830,0.0596
1997-11-05,547.33,565.16,546.3,555.74,86410120,0.025099999999999997
1997-11-06,555.21,558.25,544.53,553.87,64521990,-0.0034000000000000002
1997-11-07,554.38,554.74,514.94,515.63,76971920,-0.069
1997-11-08,504.71,504.71,479.61,495.7,47669140,-0.0387
1997-11-10,501.45,526.6,501.45,525.32,62350760,0.059800000000000006
1997-11-11,521.62,537.95,509.43,522.11,57479370,-0.0060999999999999995
1997-11-12,521.33,521.33,507.22,517.49,41744750,-0.0088
1997-11-13,521.46,529.78,515.57,519.47,60384020,0.0038
1997-11-14,519.14,522.76,509.53,520.01,46991500,0.001
1997-11-15,522.06,525.64,519.18,519.37,31276350,-0.0012
1997-11-17,517.65,526.12,495.41,496.98,44741360,-0.0431
1997-11-18,489.69,500.49,476.3,494.66,48760680,-0.004699999999999999
1997-11-19,494.74,502.59,482.95,502.59,44168660,0.016
1997-11-20,504.94,505.71,475.86,488.41,56869450,-0.0282
1997-11-21,493.43,506.07,483.24,506.07,69896440,0.0362
1997-11-22,506.2,508.41,485.43,485.43,44589220,-0.0408
1997-11-24,477.09,477.09,450.01,450.64,33150950,-0.0717
1997-11-25,441.66,448.11,423.69,439.59,56766480,-0.0245
1997-11-26,436.45,444.32,429.51,438.7,63372110,-0.002
1997-11-27,439.05,445.56,432.83,433.1,57815930,-0.0128
1997-11-28,430.25,430.25,407.22,411.91,48613480,-0.0489
1997-11-29,404.64,408.04,391.13,407.86,32698740,-0.0098
1997-12-01,405.52,412.15,393.16,393.16,46916940,-0.036000000000000004
1997-12-02,389.12,389.12,367.34,376.87,40894520,-0.0414
1997-12-03,369.01,379.45,356.82,379.31,88234460,0.006500000000000001
1997-12-04,383.06,406.01,383.06,405.81,111192580,0.0699
1997-12-05,417.43,436.5,417.43,434.12,92190500,0.0698
1997-12-06,435.27,443.51,417.7,435.73,111954010,0.0037
1997-12-08,432.78,438.55,414.63,414.83,98111360,-0.048
1997-12-09,410.13,410.13,387.93,388.0,81338540,-0.0647
1997-12-10,396.33,405.46,380.46,399.85,87190560,0.0305
1997-12-11,398.06,398.06,376.19,377.37,78043880,-0.0562
1997-12-12,362.65,362.65,350.68,350.68,43935970,-0.0707
1997-12-13,345.87,366.4,338.94,359.82,69319270,0.026099999999999998
1997-12-15,367.04,385.95,367.04,385.8,79452260,0.0722
1997-12-16,393.92,413.12,393.92,404.26,100684770,0.0478
1997-12-17,404.48,422.52,398.97,418.49,111331310,0.0352
1997-12-19,416.11,420.14,396.59,397.02,99339580,-0.0513
1997-12-20,393.36,408.02,379.55,400.19,77491550,0.008
1997-12-22,402.12,409.04,395.44,396.06,75210080,-0.0103
1997-12-23,391.27,391.27,366.32,366.36,85894530,-0.075
1997-12-24,361.32,361.32,343.32,351.45,85781720,-0.0407
1997-12-26,359.65,376.84,359.65,375.15,68614740,0.0674
1997-12-27,375.32,377.65,367.48,376.31,83487080,0.0031
1998-01-03,374.41,385.49,372.37,385.49,35647870,0.024399999999999998
1998-01-05,389.08,403.93,389.08,396.49,98416780,0.0285
1998-01-06,396.84,406.39,395.89,406.34,74793040,0.0248
1998-01-07,407.69,424.01,407.22,409.42,97661780,0.0076
1998-01-08,409.88,424.81,403.08,423.96,90006930,0.0355
1998-01-09,420.77,420.92,408.31,414.0,85269660,-0.0235
1998-01-10,417.93,440.78,417.93,440.78,78203890,0.0647
1998-01-12,444.07,461.56,444.07,456.2,113057030,0.035
1998-01-13,456.0,466.59,450.01,463.74,111795340,0.0165
1998-01-14,466.0,482.84,463.81,475.13,128200950,0.0246
1998-01-15,479.55,506.52,479.55,505.98,129188210,0.0649
1998-01-16,512.27,532.43,485.83,488.1,200062730,-0.0353
1998-01-17,491.12,498.23,478.05,495.91,86767730,0.016
1998-01-19,502.31,528.8,502.31,528.77,151158870,0.0663
1998-01-20,529.25,543.46,520.49,533.55,127841640,0.009000000000000001
1998-01-21,529.82,529.82,504.07,506.66,131176740,-0.0504
1998-01-22,503.99,510.87,483.99,483.99,110811210,-0.0447
1998-01-23,483.47,492.67,474.77,486.86,87527820,0.0059
1998-01-24,488.37,510.08,488.37,509.53,64220570,0.0466
1998-01-26,512.61,522.5,512.13,518.64,80837430,0.0179
1998-01-30,528.48,558.34,528.48,558.33,61281960,0.0765
1998-01-31,566.84,587.99,562.53,567.38,91606360,0.016200000000000003
1998-02-02,556.58,556.58,534.39,543.68,97966870,-0.0418
1998-02-03,547.7,564.13,539.68,550.21,104601020,0.012
1998-02-04,552.97,560.86,545.79,547.28,100250540,-0.0053
1998-02-05,546.74,549.17,524.38,528.05,95221070,-0.0351
1998-02-06,539.31,553.11,534.76,540.45,104077850,0.0235
1998-02-07,538.28,545.48,534.21,542.7,55174260,0.0042
1998-02-09,543.08,557.96,542.92,554.24,90835140,0.0213
1998-02-10,554.83,558.65,538.37,541.77,86161820,-0.0225
1998-02-11,539.22,539.22,511.81,520.14,82986320,-0.039900000000000005
1998-02-12,516.5,516.5,497.27,512.49,78100510,-0.0147
1998-02-13,519.47,529.14,506.2,506.2,91690680,-0.0123
1998-02-14,504.99,504.99,482.87,484.12,49572430,-0.0436
1998-02-16,482.93,486.99,469.86,476.98,69368770,-0.0147
1998-02-17,475.88,475.88,462.26,471.73,58914170,-0.011000000000000001
1998-02-18,475.16,492.71,472.62,487.73,68777490,0.0339
