date,open,high,low,close,volume,change,updown,comp,amount,marcap,shares
2000-07-13,18271,18271,17488,17575,520,-0.0146,2.0,-261.0,10691000.0,4770997600.0,236188.0
2000-07-14,18010,20185,18010,20011,11440,0.1386,1.0,2436.0,261068500.0,5432324000.0,236188.0
2000-07-18,20011,20359,17053,17401,4060,-0.1304,2.0,-2610.0,84326000.0,4723760000.0,236188.0
2000-07-19,16531,20011,16531,20011,7640,0.15,4.0,2610.0,164087000.0,5432324000.0,236188.0
2000-07-20,17401,20011,17401,19750,1020,-0.013,2.0,-261.0,21718500.0,5361467600.0,236188.0
2000-07-21,17836,19750,17836,18967,1060,-0.0395999999999999,2.0,-783.0,23102500.0,5148898400.0,236188.0
2000-07-24,18967,18967,17705,18967,680,0.0,3.0,0.0,14046000.0,5148898400.0,236188.0
2000-07-25,17575,17575,17401,17488,920,-0.078,2.0,-1479.0,18480000.0,4747378800.0,236188.0
2000-07-26,17488,19141,17488,19141,1110,0.0944999999999999,1.0,1653.0,23445500.0,5196136000.0,236188.0
2000-07-27,19576,19576,17575,17575,440,-0.0818,2.0,-1566.0,9173500.0,4770997600.0,236188.0
2000-07-28,18097,18097,18097,18097,20,0.0297,1.0,522.0,416000.0,4912710400.0,236188.0
2000-07-31,17488,18532,17401,18532,360,0.024,1.0,435.0,7277500.0,5030804400.0,236188.0
2000-08-01,18532,18532,17662,18445,400,-0.0046999999999999,2.0,-87.0,8414500.0,5007185600.0,236188.0
2000-08-02,18401,21142,18358,20011,3990,0.0849,1.0,1566.0,90652500.0,5432324000.0,236188.0
2000-08-03,20446,20881,18575,18793,2680,-0.0608999999999999,2.0,-1218.0,60953500.0,5101660800.0,236188.0
2000-08-04,18793,18793,18793,18793,150,0.0,3.0,0.0,3240000.0,5101660800.0,236188.0
2000-08-07,18793,19141,18706,18793,590,0.0,3.0,0.0,12797000.0,5101660800.0,236188.0
2000-08-08,18706,19532,18097,19532,1690,0.0394,1.0,739.0,36606000.0,5302420600.0,236188.0
2000-08-09,20446,20446,19315,19837,550,0.0156,1.0,305.0,12556000.0,5385086400.0,236188.0
2000-08-10,19141,21751,19141,21316,970,0.0746,1.0,1479.0,22437000.0,5786606000.0,236188.0
2000-08-11,21751,21751,19402,19924,1450,-0.0653,2.0,-1392.0,33758000.0,5408705200.0,236188.0
2000-08-14,20446,20881,19576,20446,2810,0.0262,1.0,522.0,65488000.0,5550418000.0,236188.0
2000-08-16,19141,20446,19141,20446,670,0.0,3.0,0.0,14887500.0,5550418000.0,236188.0
2000-08-17,19315,19576,19315,19576,560,-0.0426,2.0,-870.0,12525000.0,5314230000.0,236188.0
2000-08-18,19576,19924,19228,19228,170,-0.0178,2.0,-348.0,3797000.0,5219754800.0,236188.0
2000-08-21,19228,20446,19010,19054,220,-0.009,2.0,-174.0,4874500.0,5172517200.0,236188.0
2000-08-22,17575,19663,17575,18401,290,-0.0342,2.0,-653.0,6226000.0,4995376200.0,236188.0
2000-08-23,18445,19141,18445,18706,250,0.0165,1.0,305.0,5416000.0,5078042000.0,236188.0
2000-08-24,18706,18706,17923,18706,300,0.0,3.0,0.0,6404000.0,5078042000.0,236188.0
2000-08-25,18271,18271,18271,18271,100,-0.0233,2.0,-435.0,2100000.0,4959948000.0,236188.0
2000-08-28,19489,19489,18706,18706,40,0.0237999999999999,1.0,435.0,878000.0,5078042000.0,236188.0
2000-08-29,18706,18706,18488,18488,20,-0.0116,2.0,-218.0,427500.0,5018995000.0,236188.0
2000-08-30,18271,19750,18227,18488,1890,0.0,3.0,0.0,40332000.0,5018995000.0,236188.0
2000-08-31,18532,19054,18184,18184,550,-0.0165,2.0,-304.0,11645500.0,4936329200.0,236188.0
2000-09-01,18271,18706,18271,18706,20,0.0287,1.0,522.0,425000.0,5078042000.0,236188.0
2000-09-04,18793,19924,18271,19924,580,0.0650999999999999,1.0,1218.0,12777000.0,5408705200.0,236188.0
2000-09-05,18619,18880,18445,18445,360,-0.0742,2.0,-1479.0,7680000.0,5007185600.0,236188.0
2000-09-06,17662,19141,17662,18358,330,-0.0046999999999999,2.0,-87.0,7148500.0,4983566800.0,236188.0
2000-09-07,19228,19228,18401,18967,290,0.0332,1.0,609.0,6308000.0,5148898400.0,236188.0
2000-09-08,19141,19663,18271,19663,180,0.0366999999999999,1.0,696.0,3891000.0,5337848800.0,236188.0
2000-09-14,18619,19837,17749,17749,90,-0.0973,2.0,-1914.0,1903000.0,4818235200.0,236188.0
2000-09-15,19315,19315,18706,18793,70,0.0588,1.0,1044.0,1513000.0,5101660800.0,236188.0
2000-09-18,17836,20446,17662,20446,960,0.088,1.0,1653.0,20733000.0,5550418000.0,236188.0
2000-09-19,17662,20185,17401,19489,940,-0.0467999999999999,2.0,-957.0,19915000.0,5290611200.0,236188.0
2000-09-20,19010,19010,17923,18967,1030,-0.0268,2.0,-522.0,22016500.0,5148898400.0,236188.0
2000-09-21,17923,18880,17923,18488,110,-0.0252,2.0,-479.0,2313000.0,5018995000.0,236188.0
2000-09-22,17749,18445,17575,18445,120,-0.0024,2.0,-43.0,2454000.0,5007185600.0,236188.0
2000-09-25,19358,19358,17749,19228,440,0.0425,1.0,783.0,9507000.0,5219754800.0,236188.0
2000-09-26,17923,20011,17923,18271,820,-0.0498,2.0,-957.0,18018000.0,4959948000.0,236188.0
2000-09-27,19141,20011,19097,20011,1510,0.0951999999999999,1.0,1740.0,33714500.0,5432324000.0,236188.0
2000-09-28,20011,20011,19489,19576,1620,-0.0217,2.0,-435.0,36803000.0,5314230000.0,236188.0
2000-09-29,20881,22447,20011,21403,5310,0.0933,1.0,1827.0,131591500.0,5810224800.0,236188.0
2000-10-02,23578,24579,21403,21403,6830,0.0,3.0,0.0,174936000.0,5810224800.0,236188.0
2000-10-04,24579,24579,21316,23143,5010,0.0813,1.0,1740.0,136198000.0,6282600800.0,236188.0
2000-10-05,23143,23143,20098,22099,2690,-0.0451,2.0,-1044.0,65391500.0,5999175200.0,236188.0
2000-10-06,20446,22621,20446,22099,1260,0.0,3.0,0.0,32352000.0,5999175200.0,236188.0
2000-10-09,20533,20881,20011,20011,1200,-0.0944999999999999,2.0,-2088.0,28040500.0,5432324000.0,236188.0
2000-10-10,21316,21403,20011,20011,480,0.0,3.0,0.0,11567000.0,5432324000.0,236188.0
2000-10-11,20011,20098,18706,20011,450,0.0,3.0,0.0,10054500.0,5432324000.0,236188.0
2000-10-12,18445,19141,18271,18532,480,-0.0739,2.0,-1479.0,10213500.0,5030804400.0,236188.0
2000-10-13,17662,17662,17575,17662,240,-0.0469,2.0,-870.0,4871000.0,4794616400.0,236188.0
2000-10-16,17836,20185,17836,20185,920,0.1429,1.0,2523.0,20488000.0,5479561600.0,236188.0
2000-10-17,20011,20011,18532,18532,270,-0.0819,2.0,-1653.0,5886000.0,5030804400.0,236188.0
2000-10-18,18445,19054,17966,17966,370,-0.0305,2.0,-566.0,7701500.0,4877282200.0,236188.0
2000-10-19,18271,18271,17488,17488,270,-0.0266,2.0,-478.0,5525000.0,4747378800.0,236188.0
2000-10-20,17836,18314,17662,18227,220,0.0423,1.0,739.0,4536000.0,4948138600.0,236188.0
2000-10-23,18184,18401,17836,18358,420,0.0072,1.0,131.0,8818500.0,4983566800.0,236188.0
2000-10-24,18706,18967,18271,18880,170,0.0283999999999999,1.0,522.0,3630000.0,5125279600.0,236188.0
2000-10-25,18184,18445,18097,18097,460,-0.0415,2.0,-783.0,9605000.0,4912710400.0,236188.0
2000-10-26,18880,18880,17836,18271,540,0.0096,1.0,174.0,11278000.0,4959948000.0,236188.0
2000-10-27,18271,18271,18271,18271,30,0.0,3.0,0.0,630000.0,4959948000.0,236188.0
2000-10-30,17705,18706,17401,17401,610,-0.0475999999999999,2.0,-870.0,12315500.0,4723760000.0,236188.0
2000-10-31,16966,17749,16966,17401,470,0.0,3.0,0.0,9213000.0,4723760000.0,236188.0
2000-11-01,17488,18532,17488,18532,1040,0.065,1.0,1131.0,21265000.0,5030804400.0,236188.0
2000-11-02,17923,18706,17923,18706,430,0.0093999999999999,1.0,174.0,8948000.0,5078042000.0,236188.0
2000-11-03,18271,18967,18053,18140,280,-0.0302,2.0,-566.0,5869000.0,4924519800.0,236188.0
2000-11-06,18184,18706,18184,18401,300,0.0144,1.0,261.0,6359500.0,4995376200.0,236188.0
2000-11-07,18097,19054,18097,19054,320,0.0355,1.0,653.0,6885500.0,5172517200.0,236188.0
2000-11-08,18358,18358,18271,18271,180,-0.0411,2.0,-783.0,3795000.0,4959948000.0,236188.0
2000-11-09,18271,21012,18271,19141,730,0.0475999999999999,1.0,870.0,16890000.0,5196136000.0,236188.0
2000-11-10,18706,18706,18706,18706,10,-0.0227,2.0,-435.0,215000.0,5078042000.0,236188.0
2000-11-13,18271,20707,18271,18532,940,-0.0093,2.0,-174.0,21043500.0,5030804400.0,236188.0
2000-11-14,18532,19489,18532,19315,200,0.0423,1.0,783.0,4326000.0,5243373600.0,236188.0
2000-11-15,18880,19141,18880,19141,90,-0.009,2.0,-174.0,1968000.0,5196136000.0,236188.0
2000-11-16,19967,19967,18793,19445,90,0.0159,1.0,304.0,2026500.0,5278801800.0,236188.0
2000-11-17,0,0,0,19402,0,-0.0022,2.0,-43.0,0.0,5266992400.0,236188.0
2000-11-20,18358,19576,18358,19576,70,0.009,1.0,174.0,1559000.0,5314230000.0,236188.0
2000-11-21,19750,20707,18532,18793,2130,-0.04,2.0,-783.0,48067500.0,5101660800.0,236188.0
2000-11-22,19532,21577,19402,21534,2000,0.1458,1.0,2741.0,48612500.0,5845653000.0,236188.0
2000-11-23,21751,21751,18967,19576,1980,-0.0909,2.0,-1958.0,44585000.0,5314230000.0,236188.0
2000-11-24,18358,19402,18358,19315,350,-0.0133,2.0,-261.0,7513000.0,5243373600.0,236188.0
2000-11-27,19837,20837,19532,19619,710,0.0158,1.0,304.0,16317500.0,5326039400.0,236188.0
2000-11-28,19750,20533,19663,20011,430,0.02,1.0,392.0,9788000.0,5432324000.0,236188.0
2000-11-29,19663,20707,19619,20620,370,0.0304,1.0,609.0,8581000.0,5597655600.0,236188.0
2000-11-30,19967,20576,19706,19793,260,-0.0401,2.0,-827.0,5988000.0,5373277000.0,236188.0
2000-12-01,19663,19793,19663,19793,230,0.0,3.0,0.0,5201000.0,5373277000.0,236188.0
2000-12-04,19184,21229,19184,20402,1390,0.0308,1.0,609.0,32328000.0,5538608600.0,236188.0
2000-12-05,19837,20402,19619,20402,580,0.0,3.0,0.0,13518500.0,5538608600.0,236188.0
2000-12-06,21142,21142,20446,20446,480,0.0021,1.0,44.0,11608000.0,5550418000.0,236188.0
2000-12-07,20446,20446,20446,20446,150,0.0,3.0,0.0,3525000.0,5550418000.0,236188.0
2000-12-08,20446,22186,20011,21925,480,0.0723,1.0,1479.0,11381000.0,5951937600.0,236188.0
2000-12-11,21099,21925,20881,21751,920,-0.0079,2.0,-174.0,22768500.0,5904700000.0,236188.0
2000-12-12,22186,22186,20794,20881,610,-0.04,2.0,-870.0,15177000.0,5668512000.0,236188.0
2000-12-13,20881,24013,20881,24013,1590,0.15,4.0,3132.0,41081000.0,6518788800.0,236188.0
2000-12-14,24013,27580,23491,26623,3060,0.1086999999999999,1.0,2610.0,91092500.0,7227352800.0,236188.0
2000-12-15,26101,26101,23491,24100,3520,-0.0948,2.0,-2523.0,97931000.0,6542407600.0,236188.0
2000-12-18,24100,24361,23143,23143,1900,-0.0397,2.0,-957.0,52277500.0,6282600800.0,236188.0
2000-12-19,23491,23883,20185,21925,2350,-0.0526,2.0,-1218.0,61436500.0,5951937600.0,236188.0
2000-12-20,19315,20881,19315,20272,2700,-0.0754,2.0,-1653.0,61530000.0,5503180400.0,236188.0
2000-12-21,20011,23230,19141,23013,4410,0.1352,1.0,2741.0,103249000.0,6247172600.0,236188.0
2000-12-22,20794,20794,20707,20707,40,-0.1002,2.0,-2306.0,954000.0,5621274400.0,236188.0
2000-12-26,20881,22534,20707,20925,1670,0.0105,1.0,218.0,41205000.0,5680321400.0,236188.0
2001-01-02,22068,22450,19638,22450,370,0.0729,1.0,1525.0,8315500.0,5562227400.0,236188.0
2001-01-03,21115,22783,21115,22211,270,-0.0106,2.0,-239.0,6151500.0,5503180400.0,236188.0
2001-01-04,22879,25500,21878,22831,1280,0.0279,1.0,620.0,32266500.0,5656702600.0,236188.0
2001-01-05,22831,22831,21925,21925,110,-0.0397,2.0,-906.0,2568000.0,5432324000.0,236188.0
2001-01-08,22068,22402,21496,21496,300,-0.0196,2.0,-429.0,6935500.0,5326039400.0,236188.0
2001-01-09,20210,21687,20210,20782,880,-0.0333,2.0,-714.0,19164500.0,5148898400.0,236188.0
2001-01-10,20972,20972,20877,20877,260,0.0046,1.0,95.0,5714000.0,5172517200.0,236188.0
2001-01-11,21544,21639,20639,20877,600,0.0,3.0,0.0,13232500.0,5172517200.0,236188.0
2001-01-12,20877,21544,20877,20877,800,0.0,3.0,0.0,17658000.0,5172517200.0,236188.0
2001-01-15,20925,21306,20877,21306,370,0.0204999999999999,1.0,429.0,8131000.0,5278801800.0,236188.0
2001-01-16,21306,21306,20543,20972,260,-0.0157,2.0,-334.0,5708500.0,5196136000.0,236188.0
2001-01-17,20972,23260,20972,21496,1220,0.025,1.0,524.0,27957000.0,5326039400.0,236188.0
2001-01-18,21258,21592,20782,21449,420,-0.0022,2.0,-47.0,9264000.0,5314230000.0,236188.0
2001-01-19,21449,21735,20877,20877,90,-0.0266999999999999,2.0,-572.0,2015500.0,5172517200.0,236188.0
2001-01-22,20591,21115,20591,21067,250,0.0091,1.0,190.0,5479000.0,5219754800.0,236188.0
2001-01-26,21067,21067,21067,21067,320,0.0,3.0,0.0,7072000.0,5219754800.0,236188.0
2001-01-29,21353,21353,20591,20591,420,-0.0226,2.0,-476.0,9107500.0,5101660800.0,236188.0
2001-01-30,20543,20972,20496,20782,190,0.0093,1.0,191.0,4162500.0,5148898400.0,236188.0
