date,open,high,low,close,volume,change,updown,comp,amount,marcap,shares
2000-01-04,10700,13400,10700,12400,484170,0.0163999999999999,1.0,200.0,5976611500.0,629820465200.0,50791973.0
2000-01-05,12200,12200,11300,11500,440630,-0.0726,2.0,-900.0,5141341000.0,584107689500.0,50791973.0
2000-01-06,11800,11950,10600,10900,499050,-0.0521999999999999,2.0,-600.0,5579429000.0,553632505700.0,50791973.0
2000-01-07,10900,11200,10600,11100,554370,0.0183,1.0,200.0,6047365500.0,563790900300.0,50791973.0
2000-01-10,11200,11300,10700,11000,533930,-0.009,2.0,-100.0,5883372500.0,558711703000.0,50791973.0
2000-01-11,11000,11000,10400,10400,638760,-0.0545,2.0,-600.0,6803446000.0,528236519200.0,50791973.0
2000-01-12,10400,10400,9510,9570,929610,-0.0798,2.0,-830.0,9109915400.0,486079181610.0,50791973.0
2000-01-13,9300,9500,8650,8830,1305850,-0.0773,2.0,-740.0,11639471800.0,448493121590.0,50791973.0
2000-01-14,9000,9050,8700,8750,877430,-0.0091,2.0,-80.0,7816548400.0,444429763750.0,50791973.0
2000-01-17,8770,8850,8210,8400,694130,-0.04,2.0,-350.0,5906159900.0,426652573200.0,50791973.0
2000-01-18,8560,8790,8400,8600,776640,0.0237999999999999,1.0,200.0,6676960500.0,436810967800.0,50791973.0
2000-01-19,8400,8500,7700,7700,615720,-0.1047,2.0,-900.0,4929855100.0,391098192100.0,50791973.0
2000-01-20,7650,7680,7000,7300,713930,-0.0519,2.0,-400.0,5146332400.0,370781402900.0,50791973.0
2000-01-21,7410,7800,7200,7700,868740,0.0548,1.0,400.0,6622659600.0,391098192100.0,50791973.0
2000-01-24,7720,8800,7720,8390,713670,0.0896,1.0,690.0,5953825400.0,426144653470.0,50791973.0
2000-01-25,8100,8200,8000,8000,344420,-0.0465,2.0,-390.0,2784126100.0,406335784000.0,50791973.0
2000-01-26,8200,8300,7920,8200,317980,0.025,1.0,200.0,2581925000.0,416494178600.0,50791973.0
2000-01-27,8100,9350,8100,8530,844130,0.0401999999999999,1.0,330.0,7388088900.0,433255529690.0,50791973.0
2000-01-28,9000,9030,8400,8510,553970,-0.0023,2.0,-20.0,4799577100.0,432239690230.0,50791973.0
2000-01-31,8450,8930,8210,8450,780500,-0.0070999999999999,2.0,-60.0,6705532200.0,429192171850.0,50791973.0
2000-02-01,8510,8650,8210,8250,470380,-0.0237,2.0,-200.0,3927237100.0,419033777250.0,50791973.0
2000-02-02,8250,8650,8250,8650,808020,0.0484999999999999,1.0,400.0,6862611600.0,439350566450.0,50791973.0
2000-02-03,8800,9300,8650,9000,842660,0.0405,1.0,350.0,7594954800.0,457127757000.0,50791973.0
2000-02-07,9010,9170,8800,8900,642350,-0.0111,2.0,-100.0,5789494400.0,452048559700.0,50791973.0
2000-02-08,8800,9300,8730,9150,497570,0.0281,1.0,250.0,4492613200.0,464746552950.0,50791973.0
2000-02-09,9000,9100,8720,8900,385440,-0.0273,2.0,-250.0,3421287400.0,452048559700.0,50791973.0
2000-02-10,8610,8900,7900,8150,560670,-0.0843,2.0,-750.0,4663808300.0,413954579950.0,50791973.0
2000-02-11,8090,8200,7580,7880,735160,-0.0331,2.0,-270.0,5703397400.0,400240747240.0,50791973.0
2000-02-14,7900,8180,7550,7570,324060,-0.0393,2.0,-310.0,2544644600.0,384495235610.0,50791973.0
2000-02-15,7270,7600,7150,7200,307010,-0.0489,2.0,-370.0,2256565300.0,365702205600.0,50791973.0
2000-02-16,7610,7650,7050,7350,376250,0.0208,1.0,150.0,2770280100.0,373321001550.0,50791973.0
2000-02-17,7350,7550,6990,7150,465220,-0.0272,2.0,-200.0,3318884800.0,363162606950.0,50791973.0
2000-02-18,6910,7140,6880,7060,564520,-0.0126,2.0,-90.0,3956391600.0,358591329380.0,50791973.0
2000-02-21,6810,6950,6120,6120,335700,-0.1331,2.0,-940.0,2141590600.0,310846874760.0,50791973.0
2000-02-22,5850,6180,5660,5850,487230,-0.0441,2.0,-270.0,2868490900.0,297133042050.0,50791973.0
2000-02-23,6150,6720,5910,6720,695140,0.1487,4.0,870.0,4500609800.0,341322058560.0,50791973.0
2000-02-24,6670,6670,6150,6300,407790,-0.0625,2.0,-420.0,2607141500.0,319989429900.0,50791973.0
2000-02-25,6350,6750,6270,6500,441520,0.0317,1.0,200.0,2882939600.0,330147824500.0,50791973.0
2000-02-28,6300,6490,6100,6210,352000,-0.0446,2.0,-290.0,2201882700.0,315418152330.0,50791973.0
2000-02-29,6400,6480,6000,6000,416110,-0.0338,2.0,-210.0,2592346200.0,304751838000.0,50791973.0
2000-03-02,6150,6500,6030,6300,811590,0.05,1.0,300.0,5070799900.0,319989429900.0,50791973.0
2000-03-03,6350,6350,5890,5930,583140,-0.0587,2.0,-370.0,3512304500.0,301196399890.0,50791973.0
