date,open,high,low,close,volume,change,updown,comp,amount,marcap,shares
2000-01-04,36100,37500,35000,35500,21790,-0.0874,2.0,-3400.0,773452000.0,375518254500.0,10577979.0
2000-01-05,34750,37450,34750,35500,42720,0.0,3.0,0.0,1532033000.0,375518254500.0,10577979.0
2000-01-06,34600,36400,33000,34000,32950,-0.0423,2.0,-1500.0,1137073500.0,359651286000.0,10577979.0
2000-01-07,32700,33500,31900,32800,64580,-0.0353,2.0,-1200.0,2109043000.0,346957711200.0,10577979.0
2000-01-10,33500,34300,33400,33800,28520,0.0305,1.0,1000.0,965743000.0,357535690200.0,10577979.0
2000-01-11,34000,34600,32050,33700,40740,-0.003,2.0,-100.0,1359697000.0,408996343000.0,12136390.0
2000-01-12,35400,36750,33700,35900,74020,0.0653,1.0,2200.0,2585498000.0,435696401000.0,12136390.0
2000-01-13,35900,39900,35900,38000,120690,0.0584999999999999,1.0,2100.0,4572035500.0,461182820000.0,12136390.0
2000-01-14,38000,38000,36200,37450,31220,-0.0144999999999999,2.0,-550.0,1153920500.0,454507805500.0,12136390.0
2000-01-17,37450,37800,36150,37350,13870,-0.0027,2.0,-100.0,515555000.0,453294166500.0,12136390.0
2000-01-18,37200,37500,35900,36050,17850,-0.0348,2.0,-1300.0,653976500.0,437516859500.0,12136390.0
2000-01-19,35700,35700,33200,33350,67090,-0.0749,2.0,-2700.0,2304586000.0,404748606500.0,12136390.0
2000-01-20,33000,34000,30000,31400,100460,-0.0584999999999999,2.0,-1950.0,3148311500.0,381082646000.0,12136390.0
2000-01-21,32000,32500,30800,31300,142700,-0.0032,2.0,-100.0,4483079000.0,379869007000.0,12136390.0
2000-01-24,31000,32300,30800,32000,45920,0.0224,1.0,700.0,1459130000.0,388364480000.0,12136390.0
2000-01-25,30800,31700,30600,30700,51710,-0.0406,2.0,-1300.0,1606855500.0,372587173000.0,12136390.0
2000-01-26,30500,30800,29600,29800,72130,-0.0293,2.0,-900.0,2173418000.0,361664422000.0,12136390.0
2000-01-27,30000,31500,30000,31100,49220,0.0436,1.0,1300.0,1528409000.0,377441729000.0,12136390.0
2000-01-28,32000,34700,31300,33500,131630,0.0771999999999999,1.0,2400.0,4409035500.0,406569065000.0,12136390.0
2000-01-31,33300,33300,31700,33000,38250,-0.0149,2.0,-500.0,1256605000.0,400500870000.0,12136390.0
2000-02-01,32000,34000,32000,33250,41830,0.0076,1.0,250.0,1389570500.0,403534967500.0,12136390.0
2000-02-02,33250,34000,32850,33200,84480,-0.0015,2.0,-50.0,2803591000.0,402928148000.0,12136390.0
2000-02-03,33850,33850,32500,33000,64640,-0.006,2.0,-200.0,2129665500.0,400500870000.0,12136390.0
2000-02-07,32500,33800,32200,32200,44010,-0.0242,2.0,-800.0,1462162000.0,390791758000.0,12136390.0
2000-02-08,32500,34500,32500,33250,78490,0.0326,1.0,1050.0,2632760500.0,403534967500.0,12136390.0
2000-02-09,33250,33700,32500,33600,60040,0.0105,1.0,350.0,1999595000.0,407782704000.0,12136390.0
2000-02-10,33500,34000,31800,31800,70370,-0.0536,2.0,-1800.0,2319780000.0,385937202000.0,12136390.0
2000-02-11,32500,33000,30800,31500,85550,-0.0093999999999999,2.0,-300.0,2727108500.0,382296285000.0,12136390.0
2000-02-14,32500,32500,30600,31000,84610,-0.0159,2.0,-500.0,2638770500.0,376228090000.0,12136390.0
2000-02-15,30200,31400,28000,28200,127840,-0.0902999999999999,2.0,-2800.0,3751737500.0,342246198000.0,12136390.0
2000-02-16,28100,29500,27800,28100,67970,-0.0034999999999999,2.0,-100.0,1939049000.0,341032559000.0,12136390.0
2000-02-17,28300,29000,28100,28450,74040,0.0125,1.0,350.0,2105750000.0,345280295500.0,12136390.0
2000-02-18,28650,29000,27700,27800,57010,-0.0227999999999999,2.0,-650.0,1615425500.0,337391642000.0,12136390.0
2000-02-21,27000,27800,24500,24500,70540,-0.1186999999999999,2.0,-3300.0,1790576000.0,297341555000.0,12136390.0
2000-02-22,26000,26000,22950,25200,88820,0.0286,1.0,700.0,2202001500.0,305837028000.0,12136390.0
2000-02-23,27500,28400,26100,26900,157820,0.0675,1.0,1700.0,4379602000.0,326468891000.0,12136390.0
