date,open,high,low,close,volume,change,updown,comp,amount,marcap,shares
2011-09-26,16100,16400,13950,13950,3724,-0.1335,2.0,-2150.0,58381300.0,15765425100.0,1130138.0
2011-09-27,13950,16000,13950,16000,7146,0.147,4.0,2050.0,113571000.0,18082208000.0,1130138.0
2011-09-28,18400,18400,18400,18400,9893,0.15,4.0,2400.0,182031200.0,20794539200.0,1130138.0
2011-09-29,21150,21150,21150,21150,27606,0.1495,4.0,2750.0,583864150.0,23902418700.0,1130138.0
2011-09-30,24300,24300,20000,24300,136723,0.1489,4.0,3150.0,3186460100.0,27462353400.0,1130138.0
2011-10-04,27900,27900,27100,27900,11430,0.1481,4.0,3600.0,318769600.0,31530850200.0,1130138.0
2011-10-05,32050,32050,29000,32050,79904,0.1487,4.0,4150.0,2504596050.0,36220922900.0,1130138.0
2011-10-06,34900,36850,27250,27250,142407,-0.1498,5.0,-4800.0,4665633100.0,30796260500.0,1130138.0
2011-10-07,29900,29950,23200,23200,140769,-0.1485999999999999,5.0,-4050.0,3383279300.0,26219201600.0,1130138.0
2011-10-10,23200,23200,19750,20500,129620,-0.1164,2.0,-2700.0,2686281800.0,23167829000.0,1130138.0
2011-10-11,20500,21650,19700,20450,182193,-0.0024,2.0,-50.0,3725578600.0,23111322100.0,1130138.0
2011-10-12,20600,21250,18600,20100,137236,-0.0171,2.0,-350.0,2727602600.0,22715773800.0,1130138.0
2011-10-13,21000,22750,19900,21300,158567,0.0596999999999999,1.0,1200.0,3330928200.0,24071939400.0,1130138.0
2011-10-14,21300,21300,18150,18250,107916,-0.1432,2.0,-3050.0,2074929100.0,20625018500.0,1130138.0
2011-10-17,18350,19200,17300,18600,69959,0.0192,1.0,350.0,1267151250.0,21020566800.0,1130138.0
2011-10-18,18050,18400,17650,18200,42179,-0.0215,2.0,-400.0,757862300.0,20568511600.0,1130138.0
2011-10-19,18050,18350,17650,18000,36802,-0.011,2.0,-200.0,661640850.0,20342484000.0,1130138.0
2011-10-20,18400,19500,17550,18400,79333,0.0222,1.0,400.0,1466197100.0,20794539200.0,1130138.0
2011-10-21,18900,19400,17600,17850,48495,-0.0299,2.0,-550.0,883346750.0,20172963300.0,1130138.0
