date,revenue_quarter,operatingIncome_quarter,operatingIncomeRatio_quarter,eps_quarter,weightedAverageShsOut_quarter,revenue_year,operatingIncome_year,operatingIncomeRatio_year,eps_year,weightedAverageShsOut_year
2008-01-27,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-01-28,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-01-29,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-01-30,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-01-31,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-01,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-02,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-03,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-04,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-05,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-06,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-07,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-08,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-09,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-10,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-11,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-12,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-13,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-14,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-15,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-16,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-17,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-18,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-19,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-20,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-21,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-22,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-23,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-24,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-25,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-26,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-27,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-28,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-02-29,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-01,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-02,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-03,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-04,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-05,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-06,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-07,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-08,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-09,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-10,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-11,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-12,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-13,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-14,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-15,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-16,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-17,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-18,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-19,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-20,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-21,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-22,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-23,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-24,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-25,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-26,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-27,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-28,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-29,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-30,890927955000.0,67435455000.0,0.07569125496797326,775.000305,60857888.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-03-31,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-01,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-02,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-03,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-04,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-05,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-06,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-07,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-08,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-09,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-10,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-11,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-12,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-13,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-14,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-15,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-16,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-17,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-18,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-19,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-20,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-21,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-22,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-23,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-24,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-25,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-26,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-27,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-28,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-29,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-04-30,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-01,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-02,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-03,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-04,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-05,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-06,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-07,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-08,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-09,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-10,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-11,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-12,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-13,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-14,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-15,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-16,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-17,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-18,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-19,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-20,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-21,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-22,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-23,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-24,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-25,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-26,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-27,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-28,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-29,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-30,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-05-31,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-01,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-02,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-03,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-04,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-05,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-06,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-07,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-08,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-09,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-10,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-11,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-12,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-13,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-14,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-15,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-16,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-17,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-18,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-19,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-20,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-21,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-22,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
2008-06-23,1018263696000.0,135785379000.0,0.1333499166604875,1009.390992,60840188.0,4280138950000.0,385534189000.0,0.09007515725628487,3179.710046,60853785.0
